地点,当地时间,温度,气压,湿度,风向,风速
深圳市,2024-06-18 11:00:00,31.0,755.1,79,从西南偏南方向吹来的风,2
深圳市,2024-06-18 08:00:00,29.5,754.8,84,从南方吹来的风,1
深圳市,2024-06-18 05:00:00,27.7,754.2,89,从东南方吹来的风,1
深圳市,2024-06-18 02:00:00,28.0,754.9,87,从南方吹来的风,1
深圳市,2024-06-17 23:00:00,28.6,755.2,87,从东南偏南方向吹来的风,2
深圳市,2024-06-17 20:00:00,28.9,755.1,85,从南方吹来的风,2
深圳市,2024-06-17 17:00:00,30.9,753.3,77,从南方吹来的风,2
深圳市,2024-06-17 14:00:00,30.6,754.6,79,从西南偏南方向吹来的风,3
深圳市,2024-06-17 11:00:00,30.6,755.5,79,从西南偏南方向吹来的风,3
深圳市,2024-06-17 08:00:00,28.7,755.5,86,从东方吹来的风,1
深圳市,2024-06-17 05:00:00,27.2,754.7,92,从南方吹来的风,0
深圳市,2024-06-17 02:00:00,27.9,754.9,89,从南方吹来的风,1
深圳市,2024-06-16 23:00:00,28.4,755.2,89,从东南偏南方向吹来的风,2
深圳市,2024-06-16 20:00:00,29.0,754.7,86,从西南方吹来的风,2
深圳市,2024-06-16 17:00:00,29.8,753.8,83,从西南方吹来的风,5
深圳市,2024-06-16 14:00:00,30.0,754.5,83,从西南偏南方向吹来的风,5
深圳市,2024-06-16 11:00:00,30.1,755.5,84,从西南方吹来的风,2
深圳市,2024-06-16 08:00:00,28.2,755.4,86,从南方吹来的风,1
深圳市,2024-06-16 05:00:00,24.5,754.3,95,从东北偏北方向吹来的风,1
深圳市,2024-06-16 02:00:00,24.5,754.0,95,从东北方吹来的风,1
深圳市,2024-06-15 23:00:00,24.0,754.9,96,从东北方吹来的风,1
深圳市,2024-06-15 20:00:00,23.5,754.3,96,从西北偏西方向吹来的风,1
深圳市,2024-06-15 17:00:00,26.5,752.7,96,从东南方吹来的风,1
深圳市,2024-06-15 14:00:00,26.4,752.8,96,从西南方吹来的风,1
深圳市,2024-06-15 11:00:00,26.9,753.8,95,从西北方吹来的风,1
深圳市,2024-06-15 08:00:00,25.0,754.3,92,从西南方吹来的风,2
深圳市,2024-06-15 05:00:00,28.0,752.3,89,从南方吹来的风,1
深圳市,2024-06-15 02:00:00,27.9,752.9,91,从西南偏南方向吹来的风,1
深圳市,2024-06-14 23:00:00,28.4,753.9,89,从东南方吹来的风,1
深圳市,2024-06-14 20:00:00,28.3,753.1,88,从西方吹来的风,1
深圳市,2024-06-14 17:00:00,28.7,751.9,92,从西南偏西方向吹来的风,2
深圳市,2024-06-14 14:00:00,27.1,752.7,95,从西北偏北方向吹来的风,1
深圳市,2024-06-14 11:00:00,26.0,754.1,95,从东南方吹来的风,1
深圳市,2024-06-14 08:00:00,28.5,753.5,87,从西南方吹来的风,1
深圳市,2024-06-14 05:00:00,28.6,752.8,86,从东南偏南方向吹来的风,1
深圳市,2024-06-14 02:00:00,28.4,752.9,89,从南方吹来的风,1
深圳市,2024-06-13 23:00:00,28.7,754.1,85,从西南方吹来的风,1
深圳市,2024-06-13 20:00:00,29.2,752.5,79,从西南方吹来的风,3
深圳市,2024-06-13 17:00:00,29.9,751.8,81,从西南方吹来的风,4
深圳市,2024-06-13 14:00:00,31.3,752.8,81,从西南偏南方向吹来的风,2
深圳市,2024-06-13 11:00:00,30.0,754.6,86,从西南偏南方向吹来的风,3
深圳市,2024-06-13 08:00:00,28.8,754.4,91,从西南方吹来的风,3
深圳市,2024-06-13 05:00:00,28.2,753.9,93,从西南方吹来的风,3
深圳市,2024-06-13 02:00:00,28.5,753.8,88,从西南方吹来的风,4
深圳市,2024-06-12 23:00:00,28.5,754.9,88,从西南方吹来的风,3
深圳市,2024-06-12 20:00:00,28.7,754.5,88,从西南偏南方向吹来的风,3
深圳市,2024-06-12 17:00:00,27.8,753.9,89,从西南方吹来的风,1
深圳市,2024-06-12 14:00:00,31.6,754.8,75,从西南偏南方向吹来的风,4
深圳市,2024-06-12 11:00:00,30.8,756.2,82,从西南偏南方向吹来的风,3
深圳市,2024-06-12 08:00:00,28.9,756.4,87,从西南偏南方向吹来的风,2
深圳市,2024-06-12 05:00:00,27.7,755.2,92,从西南方吹来的风,2
深圳市,2024-06-12 02:00:00,27.8,755.1,90,从西南方吹来的风,2
深圳市,2024-06-11 23:00:00,27.7,755.9,88,从西南偏南方向吹来的风,1
深圳市,2024-06-11 20:00:00,28.1,755.5,89,从西南偏西方向吹来的风,2
深圳市,2024-06-11 17:00:00,28.4,754.6,89,从西南偏南方向吹来的风,2
深圳市,2024-06-11 14:00:00,30.3,755.6,84,从西南方吹来的风,3
深圳市,2024-06-11 11:00:00,30.2,756.8,78,从西南方吹来的风,3
深圳市,2024-06-11 08:00:00,28.7,757.2,85,从东南偏南方向吹来的风,1
深圳市,2024-06-11 05:00:00,26.9,756.6,90,从东南偏东方向吹来的风,1
深圳市,2024-06-11 02:00:00,26.9,756.9,90,从东南偏南方向吹来的风,1
深圳市,2024-06-10 23:00:00,27.3,757.7,87,从东南方吹来的风,1
深圳市,2024-06-10 20:00:00,27.6,756.5,87,从南方吹来的风,2
深圳市,2024-06-10 17:00:00,29.6,755.0,77,从西南方吹来的风,1
深圳市,2024-06-10 14:00:00,29.7,756.0,79,从西南偏西方向吹来的风,2
深圳市,2024-06-10 11:00:00,29.9,757.0,79,从南方吹来的风,2
深圳市,2024-06-10 08:00:00,27.4,757.3,90,从东南偏东方向吹来的风,1
深圳市,2024-06-10 05:00:00,25.6,757.2,95,从东北偏北方向吹来的风,1
深圳市,2024-06-10 02:00:00,25.7,757.6,93,从东北方吹来的风,1
深圳市,2024-06-09 23:00:00,25.6,757.6,94,从东北偏北方向吹来的风,1
深圳市,2024-06-09 20:00:00,25.9,756.9,91,从东北方吹来的风,1
深圳市,2024-06-09 17:00:00,27.4,756.0,86,从东方吹来的风,1
深圳市,2024-06-09 14:00:00,26.3,756.6,94,从东北偏东方向吹来的风,1
深圳市,2024-06-09 11:00:00,24.7,757.3,96,从东北偏北方向吹来的风,0
深圳市,2024-06-09 08:00:00,25.9,756.1,95,从西南方吹来的风,1
深圳市,2024-06-09 05:00:00,25.1,754.9,95,从东北偏北方向吹来的风,1
深圳市,2024-06-09 02:00:00,25.4,755.2,93,从北方吹来的风,1
深圳市,2024-06-08 23:00:00,26.3,755.9,85,从东方吹来的风,1
深圳市,2024-06-08 20:00:00,26.2,755.0,87,从东方吹来的风,2
深圳市,2024-06-08 17:00:00,28.6,753.8,77,从东方吹来的风,2
深圳市,2024-06-08 14:00:00,29.9,754.7,74,从东南方吹来的风,1
深圳市,2024-06-08 11:00:00,27.7,755.8,81,从东方吹来的风,2
深圳市,2024-06-08 08:00:00,25.5,755.4,90,从东北方吹来的风,1
深圳市,2024-06-08 05:00:00,24.4,754.5,92,从东北偏东方向吹来的风,1
深圳市,2024-06-08 02:00:00,24.4,755.1,92,从东方吹来的风,1
深圳市,2024-06-07 23:00:00,24.6,756.2,94,从东方吹来的风,1
深圳市,2024-06-07 20:00:00,24.3,755.1,95,从东北偏北方向吹来的风,1
深圳市,2024-06-07 17:00:00,24.9,754.8,93,从东北偏东方向吹来的风,1
深圳市,2024-06-07 14:00:00,25.4,755.7,90,从东方吹来的风,2
深圳市,2024-06-07 11:00:00,26.8,756.4,82,从东方吹来的风,2
深圳市,2024-06-07 08:00:00,25.5,756.4,91,从东方吹来的风,1
深圳市,2024-06-07 05:00:00,25.2,755.8,95,从东北偏北方向吹来的风,1
深圳市,2024-06-07 02:00:00,25.0,756.3,94,从北方吹来的风,1
深圳市,2024-06-06 23:00:00,26.2,757.3,88,从东方吹来的风,1
深圳市,2024-06-06 20:00:00,26.8,756.7,87,从西南偏南方向吹来的风,1
深圳市,2024-06-06 17:00:00,27.4,755.9,84,从东南偏东方向吹来的风,1
深圳市,2024-06-06 14:00:00,26.1,756.9,94,从北方吹来的风,2
深圳市,2024-06-06 11:00:00,27.0,758.0,84,从北方吹来的风,1
深圳市,2024-06-06 08:00:00,25.7,757.9,91,从东南偏东方向吹来的风,1
深圳市,2024-06-06 05:00:00,24.7,757.2,93,从东方吹来的风,1
深圳市,2024-06-06 02:00:00,24.8,757.4,90,从东北偏北方向吹来的风,1
深圳市,2024-06-05 23:00:00,25.1,758.4,88,从东北方吹来的风,1
深圳市,2024-06-05 20:00:00,25.1,757.7,87,从东北偏北方向吹来的风,1
深圳市,2024-06-05 17:00:00,26.4,756.8,82,从东方吹来的风,1
深圳市,2024-06-05 14:00:00,25.9,757.3,83,从东方吹来的风,2
深圳市,2024-06-05 11:00:00,26.7,757.9,81,从东方吹来的风,2
深圳市,2024-06-05 08:00:00,23.2,757.6,92,从东北方吹来的风,1
深圳市,2024-06-05 05:00:00,23.2,757.2,87,从东北偏东方向吹来的风,2
深圳市,2024-06-05 02:00:00,23.4,757.6,85,从东方吹来的风,2
深圳市,2024-06-04 23:00:00,23.9,758.6,81,从东方吹来的风,2
深圳市,2024-06-04 20:00:00,23.2,757.7,83,从东北偏东方向吹来的风,3
深圳市,2024-06-04 17:00:00,23.8,756.7,83,从东方吹来的风,2
深圳市,2024-06-04 14:00:00,24.2,757.2,87,从东方吹来的风,2
深圳市,2024-06-04 11:00:00,24.8,757.8,79,从东南偏东方向吹来的风,3
深圳市,2024-06-04 08:00:00,23.8,757.4,83,从东方吹来的风,3
深圳市,2024-06-04 05:00:00,23.2,756.5,84,从东方吹来的风,2
深圳市,2024-06-04 02:00:00,23.7,756.5,85,从东方吹来的风,2
深圳市,2024-06-03 23:00:00,24.3,757.5,85,从东方吹来的风,2
深圳市,2024-06-03 20:00:00,24.5,756.8,84,从东方吹来的风,3
深圳市,2024-06-03 17:00:00,25.0,755.3,85,从东方吹来的风,3
深圳市,2024-06-03 14:00:00,24.2,755.8,92,从东方吹来的风,2
深圳市,2024-06-03 11:00:00,24.0,757.2,92,从东方吹来的风,2
深圳市,2024-06-03 08:00:00,24.9,756.4,89,从东方吹来的风,3
深圳市,2024-06-03 05:00:00,26.7,755.2,88,从东南偏东方向吹来的风,1
深圳市,2024-06-03 02:00:00,26.8,755.0,89,从东北偏北方向吹来的风,1
深圳市,2024-06-02 23:00:00,27.4,755.9,87,从西方吹来的风,1
深圳市,2024-06-02 20:00:00,27.6,755.1,86,从西南偏南方向吹来的风,1
深圳市,2024-06-02 17:00:00,30.2,754.0,74,从南方吹来的风,2
深圳市,2024-06-02 14:00:00,31.2,754.6,71,从西方吹来的风,2
深圳市,2024-06-02 11:00:00,28.1,756.6,86,从西南偏南方向吹来的风,2
深圳市,2024-06-02 08:00:00,26.1,756.7,95,从西南方吹来的风,1
深圳市,2024-06-02 05:00:00,25.3,755.8,96,从西南方吹来的风,1
深圳市,2024-06-02 02:00:00,25.1,756.1,96,从西南方吹来的风,4
深圳市,2024-06-01 23:00:00,25.0,756.4,96,从西南偏南方向吹来的风,3
深圳市,2024-06-01 20:00:00,25.2,755.6,96,从西南方吹来的风,5
深圳市,2024-06-01 17:00:00,25.6,754.9,93,从西南方吹来的风,7
深圳市,2024-06-01 14:00:00,28.2,755.3,81,从西南方吹来的风,6
深圳市,2024-06-01 11:00:00,28.4,756.1,86,从南方吹来的风,2
深圳市,2024-06-01 08:00:00,27.1,756.3,89,从东南偏南方向吹来的风,2
深圳市,2024-06-01 05:00:00,25.4,755.5,95,从东南偏南方向吹来的风,2
深圳市,2024-06-01 02:00:00,26.6,755.0,88,从东南偏东方向吹来的风,1
深圳市,2024-05-31 23:00:00,26.0,756.1,91,从东北偏东方向吹来的风,2
深圳市,2024-05-31 20:00:00,26.3,755.5,90,从东方吹来的风,1
深圳市,2024-05-31 17:00:00,25.9,754.2,95,从东南偏东方向吹来的风,1
深圳市,2024-05-31 14:00:00,27.4,754.6,90,从东北偏北方向吹来的风,2
深圳市,2024-05-31 11:00:00,27.6,755.5,90,从东北偏东方向吹来的风,1
深圳市,2024-05-31 08:00:00,28.3,755.1,87,从东北偏东方向吹来的风,1
深圳市,2024-05-31 05:00:00,26.0,754.2,91,从东北方吹来的风,1
深圳市,2024-05-31 02:00:00,26.0,754.4,90,从东北偏东方向吹来的风,1
深圳市,2024-05-30 23:00:00,25.7,755.5,91,从东北偏北方向吹来的风,1
深圳市,2024-05-30 20:00:00,25.8,754.9,87,从北方吹来的风,1
深圳市,2024-05-30 17:00:00,26.4,753.7,86,从东北偏东方向吹来的风,1
深圳市,2024-05-30 14:00:00,25.4,754.3,87,从东方吹来的风,2
深圳市,2024-05-30 11:00:00,28.0,754.9,74,从东方吹来的风,2
深圳市,2024-05-30 08:00:00,25.6,754.9,79,从东北偏东方向吹来的风,1
深圳市,2024-05-30 05:00:00,24.7,753.2,81,从东北偏东方向吹来的风,1
深圳市,2024-05-30 02:00:00,25.0,754.1,74,从东南偏东方向吹来的风,2
深圳市,2024-05-29 23:00:00,25.5,754.9,70,从东方吹来的风,2
深圳市,2024-05-29 20:00:00,25.8,754.3,67,从东南偏东方向吹来的风,2
深圳市,2024-05-29 17:00:00,27.8,753.4,59,从东方吹来的风,2
深圳市,2024-05-29 14:00:00,27.6,753.7,58,从东南偏东方向吹来的风,3
深圳市,2024-05-29 11:00:00,26.1,755.3,56,从东南偏东方向吹来的风,3
深圳市,2024-05-29 08:00:00,24.9,754.9,56,从东南偏东方向吹来的风,2
深圳市,2024-05-29 05:00:00,24.2,753.6,64,从东方吹来的风,1
深圳市,2024-05-29 02:00:00,24.8,754.0,74,从东方吹来的风,2
深圳市,2024-05-28 23:00:00,25.0,754.1,85,从东方吹来的风,2
深圳市,2024-05-28 20:00:00,27.9,752.8,77,从东方吹来的风,2
深圳市,2024-05-28 17:00:00,28.8,751.0,79,从西南偏南方向吹来的风,1
深圳市,2024-05-28 14:00:00,31.4,751.2,67,从东北偏北方向吹来的风,1
深圳市,2024-05-28 11:00:00,31.0,752.2,67,从东北方吹来的风,1
深圳市,2024-05-28 08:00:00,26.7,752.9,91,从西南方吹来的风,1
深圳市,2024-05-28 05:00:00,25.9,752.0,95,从西南偏西方向吹来的风,1
深圳市,2024-05-28 02:00:00,25.6,751.7,95,从西北方吹来的风,1
深圳市,2024-05-27 23:00:00,27.3,752.5,90,从西南方吹来的风,1
深圳市,2024-05-27 20:00:00,26.9,752.0,90,从西南偏西方向吹来的风,1
深圳市,2024-05-27 17:00:00,27.0,750.8,88,从西南方吹来的风,3
深圳市,2024-05-27 14:00:00,28.9,752.1,84,从西南偏南方向吹来的风,2
深圳市,2024-05-27 11:00:00,28.2,753.6,85,从西南方吹来的风,2
深圳市,2024-05-27 08:00:00,26.0,754.6,94,从西南方吹来的风,2
深圳市,2024-05-27 05:00:00,26.4,753.5,91,从南方吹来的风,1
深圳市,2024-05-27 02:00:00,26.6,754.2,89,从南方吹来的风,1
深圳市,2024-05-26 23:00:00,26.6,755.4,89,从西南偏南方向吹来的风,1
深圳市,2024-05-26 20:00:00,26.7,754.6,87,从东南方吹来的风,1
深圳市,2024-05-26 17:00:00,28.4,754.9,80,从西南偏南方向吹来的风,2
深圳市,2024-05-26 14:00:00,28.8,756.2,78,从西南方吹来的风,2
深圳市,2024-05-26 11:00:00,27.9,757.3,82,从西南方吹来的风,1
深圳市,2024-05-26 08:00:00,25.5,757.5,94,从东北偏北方向吹来的风,1
深圳市,2024-05-26 05:00:00,25.3,757.0,90,从东方吹来的风,1
深圳市,2024-05-26 02:00:00,25.4,757.2,89,从东方吹来的风,1
深圳市,2024-05-25 23:00:00,25.6,757.7,89,从东北方吹来的风,1
深圳市,2024-05-25 20:00:00,25.8,757.1,87,从东方吹来的风,1
深圳市,2024-05-25 17:00:00,26.5,756.8,86,从东方吹来的风,1
深圳市,2024-05-25 14:00:00,29.7,757.6,78,从南方吹来的风,1
深圳市,2024-05-25 11:00:00,29.0,758.5,80,从西方吹来的风,1
深圳市,2024-05-25 08:00:00,25.1,758.5,95,从东北偏北方向吹来的风,2
深圳市,2024-05-25 05:00:00,24.1,757.2,95,从北方吹来的风,0
深圳市,2024-05-25 02:00:00,24.2,757.5,92,从东北方吹来的风,1
深圳市,2024-05-24 23:00:00,24.5,757.9,92,从东南偏东方向吹来的风,1
深圳市,2024-05-24 20:00:00,24.2,757.6,95,从东北偏东方向吹来的风,1
深圳市,2024-05-24 17:00:00,23.7,757.4,95,从东北偏北方向吹来的风,2
深圳市,2024-05-24 14:00:00,25.2,757.6,94,从西方吹来的风,1
深圳市,2024-05-24 11:00:00,25.7,758.4,88,从东南偏东方向吹来的风,1
深圳市,2024-05-24 08:00:00,24.7,757.6,91,从东北偏东方向吹来的风,1
深圳市,2024-05-24 05:00:00,23.6,756.7,95,从东北偏北方向吹来的风,1
深圳市,2024-05-24 02:00:00,23.6,757.1,96,从东北偏东方向吹来的风,1
深圳市,2024-05-23 23:00:00,23.4,758.2,96,从东北偏北方向吹来的风,2
深圳市,2024-05-23 20:00:00,23.2,757.3,95,从北方吹来的风,1
深圳市,2024-05-23 17:00:00,23.5,756.5,95,从北方吹来的风,1
深圳市,2024-05-23 14:00:00,28.6,756.2,78,从西南偏南方向吹来的风,2
深圳市,2024-05-23 11:00:00,27.8,757.8,83,从东方吹来的风,1
深圳市,2024-05-23 08:00:00,26.3,757.2,88,从东方吹来的风,1
深圳市,2024-05-23 05:00:00,25.1,756.5,90,从东北偏东方向吹来的风,1
深圳市,2024-05-23 02:00:00,25.3,756.5,89,从东南方吹来的风,1
深圳市,2024-05-22 23:00:00,25.5,757.3,88,从东北偏北方向吹来的风,1
深圳市,2024-05-22 20:00:00,26.0,756.4,88,从东北偏东方向吹来的风,1
深圳市,2024-05-22 17:00:00,27.0,756.1,83,从南方吹来的风,1
深圳市,2024-05-22 14:00:00,28.5,756.7,77,从西南偏南方向吹来的风,1
深圳市,2024-05-22 11:00:00,27.3,757.7,78,从北方吹来的风,1
深圳市,2024-05-22 08:00:00,25.7,757.3,87,从北方吹来的风,1
深圳市,2024-05-22 05:00:00,24.3,756.6,94,从北方吹来的风,1
深圳市,2024-05-22 02:00:00,24.5,756.4,95,从北方吹来的风,1
深圳市,2024-05-21 23:00:00,25.0,757.4,94,从西南方吹来的风,0
深圳市,2024-05-21 20:00:00,25.3,756.7,94,从西南偏南方向吹来的风,1
深圳市,2024-05-21 17:00:00,26.0,755.8,88,从东方吹来的风,1
深圳市,2024-05-21 14:00:00,26.0,756.3,91,从东北偏东方向吹来的风,1
深圳市,2024-05-21 11:00:00,24.6,757.1,95,从东北方吹来的风,1
深圳市,2024-05-21 08:00:00,24.3,756.1,95,从东北方吹来的风,1
深圳市,2024-05-21 05:00:00,23.4,755.6,95,从东北偏北方向吹来的风,1
深圳市,2024-05-21 02:00:00,23.7,755.8,92,从东北偏东方向吹来的风,2
深圳市,2024-05-20 23:00:00,23.7,756.5,94,从东北方吹来的风,1
深圳市,2024-05-20 20:00:00,24.8,755.6,87,从东方吹来的风,2
深圳市,2024-05-20 17:00:00,25.1,754.5,87,从东北偏东方向吹来的风,2
深圳市,2024-05-20 14:00:00,24.3,755.2,91,从东方吹来的风,1
深圳市,2024-05-20 11:00:00,24.7,755.5,85,从东方吹来的风,2
深圳市,2024-05-20 08:00:00,23.8,755.1,87,从东北方吹来的风,1
深圳市,2024-05-20 05:00:00,23.7,754.3,88,从东方吹来的风,1
深圳市,2024-05-20 02:00:00,23.4,754.5,88,从东北方吹来的风,1
深圳市,2024-05-19 23:00:00,23.6,756.0,88,从东方吹来的风,2
深圳市,2024-05-19 20:00:00,23.5,755.4,88,从东方吹来的风,1
深圳市,2024-05-19 17:00:00,24.3,754.2,81,从东北偏东方向吹来的风,2
深圳市,2024-05-19 14:00:00,24.0,755.0,85,从东方吹来的风,3
深圳市,2024-05-19 11:00:00,25.6,756.2,74,从东方吹来的风,2
深圳市,2024-05-19 08:00:00,25.1,756.4,68,从东方吹来的风,2
深圳市,2024-05-19 05:00:00,24.5,755.0,65,从东北偏东方向吹来的风,1
深圳市,2024-05-19 02:00:00,24.7,755.7,69,从东方吹来的风,1
深圳市,2024-05-18 23:00:00,24.8,757.1,73,从东方吹来的风,2
深圳市,2024-05-18 20:00:00,25.4,756.4,65,从东北偏东方向吹来的风,1
深圳市,2024-05-18 17:00:00,26.8,755.5,64,从东方吹来的风,2
深圳市,2024-05-18 14:00:00,28.6,756.3,61,从东北偏北方向吹来的风,1
深圳市,2024-05-18 11:00:00,28.3,758.2,68,从东方吹来的风,1
深圳市,2024-05-18 08:00:00,25.4,758.7,76,从北方吹来的风,2
深圳市,2024-05-18 05:00:00,24.1,757.7,80,从东北偏北方向吹来的风,1
深圳市,2024-05-18 02:00:00,24.7,758.1,75,从东南偏东方向吹来的风,1
深圳市,2024-05-17 23:00:00,25.1,759.0,67,从北方吹来的风,1
深圳市,2024-05-17 20:00:00,26.3,758.5,65,从东方吹来的风,1
深圳市,2024-05-17 17:00:00,28.2,757.9,66,从南方吹来的风,1
深圳市,2024-05-17 14:00:00,27.9,759.1,66,从西南偏南方向吹来的风,2
深圳市,2024-05-17 11:00:00,28.2,760.3,59,从东方吹来的风,1
深圳市,2024-05-17 08:00:00,24.9,760.3,67,从东北偏北方向吹来的风,2
深圳市,2024-05-17 05:00:00,22.7,760.0,75,从东方吹来的风,1
深圳市,2024-05-17 02:00:00,23.0,759.8,75,从东方吹来的风,2
深圳市,2024-05-16 23:00:00,23.5,761.2,72,从东方吹来的风,2
深圳市,2024-05-16 20:00:00,24.4,760.4,66,从东方吹来的风,3
深圳市,2024-05-16 17:00:00,27.7,759.8,52,从东南方吹来的风,2
深圳市,2024-05-16 14:00:00,30.5,760.9,35,从东方吹来的风,2
深圳市,2024-05-16 11:00:00,28.7,762.1,37,从东南偏东方向吹来的风,2
深圳市,2024-05-16 08:00:00,26.2,762.2,40,从东北偏东方向吹来的风,1
深圳市,2024-05-16 05:00:00,24.0,760.9,63,从东北偏东方向吹来的风,1
深圳市,2024-05-16 02:00:00,23.4,761.1,74,从东北偏东方向吹来的风,1
深圳市,2024-05-15 23:00:00,24.2,762.1,60,从东北偏北方向吹来的风,1
深圳市,2024-05-15 20:00:00,26.4,761.0,56,从东南方吹来的风,2
深圳市,2024-05-15 17:00:00,29.3,759.7,53,从东南偏东方向吹来的风,1
深圳市,2024-05-15 14:00:00,29.1,760.6,60,从西南偏南方向吹来的风,2
深圳市,2024-05-15 11:00:00,28.8,762.1,57,从东北偏北方向吹来的风,2
深圳市,2024-05-15 08:00:00,24.6,762.1,73,从北方吹来的风,1
深圳市,2024-05-15 05:00:00,22.4,760.4,79,从东北偏北方向吹来的风,1
深圳市,2024-05-15 02:00:00,23.2,760.2,74,从东方吹来的风,1
深圳市,2024-05-14 23:00:00,23.8,760.9,70,从东方吹来的风,2
深圳市,2024-05-14 20:00:00,25.0,760.2,64,从东南方吹来的风,2
深圳市,2024-05-14 17:00:00,27.5,759.3,51,从西南方吹来的风,3
深圳市,2024-05-14 14:00:00,29.4,759.7,58,从西南方吹来的风,2
深圳市,2024-05-14 11:00:00,27.5,761.0,59,从北方吹来的风,2
深圳市,2024-05-14 08:00:00,24.4,760.9,70,从东南偏东方向吹来的风,1
深圳市,2024-05-14 05:00:00,22.1,759.7,84,从东南方吹来的风,1
深圳市,2024-05-14 02:00:00,22.6,759.8,80,从东南偏东方向吹来的风,2
深圳市,2024-05-13 23:00:00,23.3,760.3,86,从东方吹来的风,2
深圳市,2024-05-13 20:00:00,24.7,759.4,85,从东方吹来的风,2
深圳市,2024-05-13 17:00:00,26.0,758.1,85,从东南偏东方向吹来的风,1
深圳市,2024-05-13 14:00:00,29.9,758.4,64,从东北方吹来的风,1
深圳市,2024-05-13 11:00:00,27.6,759.1,68,从东北方吹来的风,2
深圳市,2024-05-13 08:00:00,25.5,759.1,84,从东北偏北方向吹来的风,2
深圳市,2024-05-13 05:00:00,24.1,758.3,91,从北方吹来的风,1
深圳市,2024-05-13 02:00:00,24.2,758.1,92,从东北方吹来的风,1
深圳市,2024-05-12 23:00:00,24.3,758.8,92,从北方吹来的风,1
深圳市,2024-05-12 20:00:00,24.6,758.2,91,从西北偏西方向吹来的风,1
深圳市,2024-05-12 17:00:00,24.9,757.9,91,从西南偏南方向吹来的风,1
深圳市,2024-05-12 14:00:00,30.3,758.1,71,从东南方吹来的风,2
深圳市,2024-05-12 11:00:00,28.8,759.9,76,从西北偏北方向吹来的风,1
深圳市,2024-05-12 08:00:00,26.6,760.0,86,从北方吹来的风,0
深圳市,2024-05-12 05:00:00,25.3,759.4,90,从北方吹来的风,1
深圳市,2024-05-12 02:00:00,24.9,759.1,89,从东北偏北方向吹来的风,1
深圳市,2024-05-11 23:00:00,25.9,759.9,85,从东方吹来的风,1
深圳市,2024-05-11 20:00:00,26.8,759.2,80,从东方吹来的风,1
深圳市,2024-05-11 17:00:00,30.2,758.5,65,从西南偏南方向吹来的风,2
深圳市,2024-05-11 14:00:00,29.7,759.7,69,从东南方吹来的风,2
深圳市,2024-05-11 11:00:00,29.5,761.2,71,从东方吹来的风,1
深圳市,2024-05-11 08:00:00,26.6,761.7,78,从东北偏北方向吹来的风,1
深圳市,2024-05-11 05:00:00,24.4,760.7,86,从东方吹来的风,1
深圳市,2024-05-11 02:00:00,24.6,760.6,83,从东方吹来的风,1
深圳市,2024-05-10 23:00:00,24.7,761.8,81,从东南偏东方向吹来的风,2
深圳市,2024-05-10 20:00:00,25.0,760.4,70,从东南偏东方向吹来的风,2
深圳市,2024-05-10 17:00:00,26.8,760.3,69,从东方吹来的风,2
深圳市,2024-05-10 14:00:00,27.8,761.2,65,从东南偏东方向吹来的风,2
深圳市,2024-05-10 11:00:00,25.6,762.4,65,从东南偏东方向吹来的风,2
深圳市,2024-05-10 08:00:00,24.3,761.9,73,从东方吹来的风,2
深圳市,2024-05-10 05:00:00,23.9,760.8,73,从东方吹来的风,2
深圳市,2024-05-10 02:00:00,24.2,761.2,67,从东南方吹来的风,1
深圳市,2024-05-09 23:00:00,24.6,762.5,62,从东方吹来的风,1
深圳市,2024-05-09 20:00:00,24.9,761.6,62,从东南偏东方向吹来的风,2
深圳市,2024-05-09 17:00:00,27.5,760.7,59,从东南偏东方向吹来的风,2
深圳市,2024-05-09 14:00:00,28.5,761.2,58,从东南偏南方向吹来的风,3
深圳市,2024-05-09 11:00:00,28.4,762.3,57,从东方吹来的风,2
深圳市,2024-05-09 08:00:00,25.8,761.9,60,从东南偏东方向吹来的风,2
深圳市,2024-05-09 05:00:00,24.4,760.7,64,从东方吹来的风,2
深圳市,2024-05-09 02:00:00,24.0,760.5,82,从东方吹来的风,1
深圳市,2024-05-08 23:00:00,22.8,761.8,89,从东北偏北方向吹来的风,1
深圳市,2024-05-08 20:00:00,26.3,760.4,78,从东南偏东方向吹来的风,1
深圳市,2024-05-08 17:00:00,27.3,759.1,77,从西南偏南方向吹来的风,2
深圳市,2024-05-08 14:00:00,29.2,760.2,68,从西南方吹来的风,2
深圳市,2024-05-08 11:00:00,26.0,761.5,86,从东北偏北方向吹来的风,2
深圳市,2024-05-08 08:00:00,24.7,761.0,84,从东北偏北方向吹来的风,2
深圳市,2024-05-08 05:00:00,24.8,760.0,83,从东方吹来的风,1
深圳市,2024-05-08 02:00:00,24.3,760.3,86,从东北偏东方向吹来的风,1
深圳市,2024-05-07 23:00:00,25.2,761.2,84,从东方吹来的风,2
深圳市,2024-05-07 20:00:00,25.9,760.2,83,从东南偏东方向吹来的风,2
深圳市,2024-05-07 17:00:00,29.2,759.0,74,从东方吹来的风,2
深圳市,2024-05-07 14:00:00,30.8,759.9,65,从西南偏南方向吹来的风,2
深圳市,2024-05-07 11:00:00,29.7,761.2,74,从西南偏南方向吹来的风,2
深圳市,2024-05-07 08:00:00,26.5,760.9,82,从西南偏西方向吹来的风,1
